CustomerKey,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,AddressLine1,AddressLine2,Phone
11197,Andrea,,Morris,False,1951-12-16,M,,F,andrea18@adventure-works.com,70000.0,3,1883 Green View Court,,715-555-0178
11198,Brooke,,Sanders,False,1952-05-25,S,,F,brooke3@adventure-works.com,70000.0,4,5192 Dumbarton Drive,,215-555-0156
11199,Jacqueline,,Bennett,False,1957-11-02,M,,F,jacqueline1@adventure-works.com,70000.0,4,8948 Chinquapin Court,,413-555-0174
11200,Jason,L,Griffin,False,1953-05-21,M,,M,jason18@adventure-works.com,70000.0,4,7239 Nicholas Drive,,232-555-0160
11201,Amanda,,Foster,False,1953-02-14,M,,F,amanda37@adventure-works.com,70000.0,4,3984 San Francisco,,505-555-0159
11202,Alexia,L,Price,False,1958-08-22,M,,F,alexia0@adventure-works.com,80000.0,5,2079 Wellington Ct,,552-555-0118
11203,Luis,D,Diaz,False,1959-08-18,M,,M,luis21@adventure-works.com,40000.0,2,3682 Diablo View Road,,171-555-0126
11204,Destiny,C,Rivera,False,1953-11-29,M,,F,destiny33@adventure-works.com,40000.0,2,6965 Appalachian Drive,,743-555-0111
11205,Abby,,Fernandez,False,1954-01-21,M,,F,abby13@adventure-works.com,40000.0,2,8330 Glenside Court,,134-555-0119
11206,Blake,,Flores,False,1954-03-24,M,,M,blake60@adventure-works.com,60000.0,2,9410 Ferry St.,,975-555-0163
11207,Danielle,,Cox,False,1954-01-16,S,,F,danielle12@adventure-works.com,60000.0,2,2346 Wren Ave,,396-555-0158
11208,Maria,,Reed,False,1953-08-03,M,,F,maria4@adventure-works.com,60000.0,2,1413 Bridgeview St,,156-555-0163
11209,Allison,,Evans,False,1953-07-12,M,,F,allison21@adventure-works.com,60000.0,2,3515 Sutton Circle,,988-555-0151
11210,Edward,J,Wood,False,1953-12-06,M,,M,edward50@adventure-works.com,70000.0,4,1039 Adelaide St.,,229-555-0114
11211,Samantha,,Russell,False,1960-10-08,M,,F,samantha42@adventure-works.com,40000.0,2,9256 Village Oaks Dr.,,547-555-0121
11212,Chloe,,Campbell,False,1955-05-05,M,,F,chloe4@adventure-works.com,40000.0,2,3562 East Ave.,# 4,205-555-0169
11213,Stephanie,B,Murphy,False,1954-11-11,S,,F,stephanie11@adventure-works.com,60000.0,2,5514 Grant Street,,293-555-0151
11214,Charles,O,Miller,False,1955-05-07,S,,M,charles9@adventure-works.com,60000.0,2,2719 Little Dr,,389-555-0115
11215,Ana,,Perry,False,1961-06-17,M,,F,ana7@adventure-works.com,40000.0,2,3114 Arlington Way,,446-555-0134
11216,Jasmine,A,Torres,False,1955-11-17,S,,F,jasmine32@adventure-works.com,60000.0,2,8328 San Francisco,,939-555-0130
11217,Natalie,P,Adams,False,1955-08-11,S,,F,natalie58@adventure-works.com,60000.0,2,6592 Bent Tree Lane,,300-555-0150
11218,Olivia,,Brown,False,1961-09-07,S,,F,olivia4@adventure-works.com,60000.0,2,3964 Stony Hill Circle,,414-555-0147
11219,Charles,,Cook,False,1956-05-31,M,,M,charles69@adventure-works.com,60000.0,2,6871 Bel Air Dr.,,755-555-0111
11220,Erica,C,Huang,False,1961-02-19,M,,F,erica5@adventure-works.com,60000.0,2,9142 All Ways Drive,,618-555-0157
11221,Nathan,,Perry,False,1955-12-08,M,,M,nathan3@adventure-works.com,70000.0,4,9714 Nicholas Drive,,271-555-0191
11222,Alexandra,,Rivera,False,1956-02-14,M,,F,alexandra11@adventure-works.com,80000.0,3,4999 Corte Segunda,,488-555-0143
11223,Hailey,I,Patterson,False,1957-03-15,S,,F,hailey30@adventure-works.com,70000.0,2,5045 Vancouver Way,# 133,480-555-0126
11224,Tiffany,J,Li,False,1957-03-05,S,,F,tiffany3@adventure-works.com,70000.0,2,6404 Del Mar Ave,,197-555-0118
11225,Madison,D,Lee,False,1962-02-12,M,,F,madison22@adventure-works.com,60000.0,2,5927 Seaview Avenue,,471-555-0142
11226,Sydney,T,Ross,False,1962-09-23,M,,F,sydney26@adventure-works.com,60000.0,2,5252 Santa Fe,,219-555-0146
11227,Marshall,D,Chavez,False,1962-08-08,S,,M,marshall35@adventure-works.com,60000.0,2,9022 Estudillo Street,,712-555-0116
11228,Ashley,R,Jones,False,1956-10-16,M,,F,ashley3@adventure-works.com,60000.0,2,7681 Willow Pass Road,,996-555-0169
11229,Adrian,C,Stewart,False,1957-06-01,S,,M,adrian21@adventure-works.com,70000.0,4,6898 Shaw Rd.,,812-555-0122
11230,Amber,,Turner,False,1956-09-30,M,,F,amber4@adventure-works.com,70000.0,4,6345 Ridge Circle,,155-555-0131
11231,Dennis,,Zhang,False,1963-11-11,M,,M,dennis1@adventure-works.com,60000.0,2,3951 Calle Verde Drive,,710-555-0134
11232,Hailey,R,Bryant,False,1958-03-27,M,,F,hailey38@adventure-works.com,60000.0,3,2828 Rogers Ave.,,156-555-0195
11233,Todd,,Li,False,1963-09-06,M,,M,todd5@adventure-works.com,70000.0,4,5897 Scottsdale Rd.,,680-555-0147
11234,Anna,,Griffin,False,1958-05-19,S,,F,anna46@adventure-works.com,70000.0,4,7221 Peachwillow Street,,965-555-0146
11235,Angel,J,Stewart,False,1957-08-07,M,,M,angel24@adventure-works.com,70000.0,4,2585 La Salle Ct.,,540-555-0122
11236,Jeremy,,Butler,False,1957-09-02,S,,M,jeremy29@adventure-works.com,70000.0,5,8811 The Trees Dr.,,980-555-0117
11237,Clarence,M,Anand,False,1964-03-22,S,,M,clarence36@adventure-works.com,130000.0,2,Welt Platz 6,,1 (11) 500 555-0191
11238,Mayra,,Prasad,False,1964-02-07,S,,F,mayra9@adventure-works.com,130000.0,2,1119 Elderwood Dr.,#3,1 (11) 500 555-0116
11239,Latoya,C,Goel,False,1969-10-02,M,,F,latoya18@adventure-works.com,130000.0,2,8154 Pheasant Circle,,1 (11) 500 555-0149
11240,Anne,B,Hernandez,False,1964-06-09,M,,F,anne4@adventure-works.com,160000.0,2,76 Woodcrest Dr.,,1 (11) 500 555-0119
11241,Lisa,,Cai,False,1974-04-06,S,,F,lisa24@adventure-works.com,100000.0,2,"102, rue de Berri",,1 (11) 500 555-0125
11242,Larry,,Munoz,False,1963-05-11,M,,M,larry9@adventure-works.com,110000.0,2,Midi-Couleurs,,1 (11) 500 555-0193
11243,Robin,V,Alvarez,False,1963-04-08,M,,F,robin2@adventure-works.com,150000.0,2,4086 Emmons Canyon Lane,,1 (11) 500 555-0198
11244,Alexis,M,Coleman,False,1968-11-22,S,,F,alexis28@adventure-works.com,170000.0,2,7140 Camelback Road,,1 (11) 500 555-0115
11245,Ricky,D,Vazquez,False,1962-04-26,M,,M,ricky15@adventure-works.com,120000.0,3,Roßstr 9928,,1 (11) 500 555-0147
11246,Latasha,,Rubio,False,1962-04-08,M,,F,latasha21@adventure-works.com,120000.0,3,Alderstr 7690,,1 (11) 500 555-0178
11247,Claudia,M,Zhou,False,1961-12-04,S,,F,claudia7@adventure-works.com,130000.0,3,6516 Beauer Lane,,1 (11) 500 555-0116
11248,Tristan,P,Alexander,False,1966-03-22,M,,M,tristan19@adventure-works.com,110000.0,3,"88, avenue des Champs-Elysées",,1 (11) 500 555-0124
11249,Cindy,A,Patel,False,1966-07-09,M,,F,cindy3@adventure-works.com,130000.0,3,Essener Straße 123,,1 (11) 500 555-0149
11250,Shannon,D,Liu,False,1966-03-08,M,,F,shannon4@adventure-works.com,170000.0,3,4185 Keywood Ct.,,1 (11) 500 555-0119
11251,Xavier,,Long,False,1938-01-01,S,,M,xavier51@adventure-works.com,30000.0,4,9245 Dantley Way,,243-555-0114
11252,Nicholas,D,Thompson,False,1937-12-05,S,,M,nicholas16@adventure-works.com,90000.0,3,504 O St.,,377-555-0147
11253,José,M,Hernandez,False,1949-08-24,M,,M,josé54@adventure-works.com,60000.0,2,5703 Donald Dr.,,712-555-0130
11254,Johnathan,W,Vance,False,1938-08-31,M,,M,johnathan5@adventure-works.com,70000.0,4,9430 Versailles Pl,,494-555-0166
11255,Colin,,Lin,False,1938-10-02,M,,M,colin8@adventure-works.com,70000.0,4,6083 San Jose,,599-555-0132
11256,Katelyn,L,Hernandez,False,1939-03-20,M,,F,katelyn42@adventure-works.com,70000.0,4,7496 Deerfield Dr.,,249-555-0116
11257,Jacqueline,,Powell,False,1938-07-06,S,,F,jacqueline9@adventure-works.com,120000.0,1,4076 Northwood Dr,,796-555-0111
11258,Xavier,,Hill,False,1938-12-26,M,,M,xavier26@adventure-works.com,120000.0,1,2707 Virgil Street,,559-555-0149
11259,Victoria,C,Stewart,False,1970-09-24,M,,F,victoria24@adventure-works.com,100000.0,4,3623 Barquentine Court,,230-555-0139
11260,Katelyn,L,Kelly,False,1976-04-08,M,,F,katelyn1@adventure-works.com,110000.0,2,7085 Solano Drive,,507-555-0132
11261,Stephanie,,Collins,False,1970-10-22,M,,F,stephanie52@adventure-works.com,130000.0,1,2868 Central Avenue,,209-555-0173
11262,Jennifer,,Simmons,False,1975-05-01,M,,F,jennifer88@adventure-works.com,80000.0,4,7959 Mt. Wilson Way,,148-555-0115
11263,Trinity,,Richardson,False,1970-03-11,M,,F,trinity9@adventure-works.com,90000.0,5,3063 Blue Jay Drive,,111-555-0116
11264,Eduardo,,Martin,False,1969-12-15,S,,M,eduardo13@adventure-works.com,90000.0,5,5137 Pheasant Court,,342-555-0195
11265,Elizabeth,P,Jones,False,1970-01-10,M,,F,elizabeth7@adventure-works.com,90000.0,5,2253 Firestone Dr.,,941-555-0110
11266,Taylor,,Howard,False,1969-11-02,S,,F,taylor14@adventure-works.com,90000.0,0,7396 Stratton Circle,,162-555-0131
11267,David,,Diaz,False,1975-09-29,S,,M,david55@adventure-works.com,120000.0,4,2075 Browse Ct,,613-555-0119
11268,Katelyn,A,Carter,False,1969-10-31,M,,F,katelyn33@adventure-works.com,130000.0,2,3050 Monte Cresta Avenue,,103-555-0195
11269,Ryan,W,Foster,False,1975-10-10,M,,M,ryan19@adventure-works.com,130000.0,2,5376 Sahara Drive,,961-555-0133
11270,Robert,L,Lee,False,1975-05-01,M,,M,robert82@adventure-works.com,130000.0,2,5461 Camino Verde Ct.,,447-555-0174
11271,Danielle,C,Reed,False,1969-12-03,S,,F,danielle23@adventure-works.com,150000.0,2,6683 Carrick Ct,,136-555-0114
11272,Lauren,L,Martinez,False,1962-05-10,S,,F,lauren35@adventure-works.com,70000.0,4,4357 Tosca Way,,977-555-0117
11273,Nathan,E,Lal,False,1962-03-31,M,,M,nathan26@adventure-works.com,90000.0,2,7064 Cypress Ave,,147-555-0121
11274,Kyle,M,Foster,False,1939-10-10,M,,M,kyle11@adventure-works.com,50000.0,2,5617 Landing Dr,,846-555-0126
11275,Jenny,D,Rai,False,1939-07-18,M,,F,jenny40@adventure-works.com,80000.0,4,1440 Willow Pass Dr.,,780-555-0119
11276,Nancy,E,Chapman,False,1974-09-15,M,,F,nancy7@adventure-works.com,80000.0,4,1480 Shoenic,,909-555-0129
11277,Charles,P,Jackson,False,1968-12-07,M,,M,charles15@adventure-works.com,80000.0,4,3400 Folson Drive,,194-555-0175
11278,Jonathan,,Phillips,False,1969-02-16,S,,M,jonathan35@adventure-works.com,90000.0,0,8772 Rock Creek Way,,967-555-0176
11279,Amanda,S,Cook,False,1974-09-08,M,,F,amanda3@adventure-works.com,90000.0,0,9187 Vista Del Sol,,252-555-0177
11280,Robert,,Collins,False,1969-02-17,M,,M,robert45@adventure-works.com,90000.0,0,5271 Sierra Road,,966-555-0171
11281,Megan,J,Barnes,False,1974-10-06,S,,F,megan53@adventure-works.com,110000.0,4,40 Ellis St.,,807-555-0156
11282,Christian,A,Thomas,False,1967-07-16,M,,M,christian46@adventure-works.com,90000.0,5,5205 Coralie Drive,,692-555-0172
11283,Arturo,,Lal,False,1968-04-24,M,,M,arturo33@adventure-works.com,110000.0,1,4593 Mendouno Dr.,,638-555-0164
11284,Theresa,,Serrano,False,1967-09-24,M,,F,theresa12@adventure-works.com,110000.0,1,9007 S Royal Links Circle,,777-555-0162
11285,Jeremy,J,Anderson,False,1973-03-15,M,,M,jeremy2@adventure-works.com,120000.0,1,7655 Greer Ave,,940-555-0176
11286,Hunter,D,Griffin,False,1967-08-31,M,,M,hunter16@adventure-works.com,170000.0,0,4079 Redbird Lane,,410-555-0148
11287,Henry,B,Garcia,False,1966-07-16,M,,M,henry16@adventure-works.com,70000.0,5,3268 Hazelwood Lane,,282-555-0185
11288,Cindy,K,Sanchez,False,1978-03-12,M,,F,cindy19@adventure-works.com,110000.0,1,7062 Starflower Drive,,198-555-0118
11289,Maria,S,Carter,False,1972-03-03,M,,F,maria53@adventure-works.com,130000.0,1,8603 Elmhurst Lane,,239-555-0158
11290,Katelyn,,Sanchez,False,1972-08-14,M,,F,katelyn26@adventure-works.com,130000.0,1,8869 Climbing Vine Court,,395-555-0150
11291,Jenna,,Wright,False,1972-05-01,M,,F,jenna19@adventure-works.com,130000.0,1,232 Pinnacle Drive,,118-555-0191
11292,Seth,,Phillips,False,1967-05-05,S,,M,seth42@adventure-works.com,150000.0,1,4361 Loftus Road,,980-555-0196
11293,Luke,S,Long,False,1960-11-23,S,,M,luke28@adventure-works.com,60000.0,2,3177 Dover Way,,786-555-0117
11294,Dalton,P,Clark,False,1961-03-02,M,,M,dalton18@adventure-works.com,60000.0,2,4381 Amazonas,,388-555-0195
11295,Taylor,G,Lewis,False,1959-11-13,S,,F,taylor67@adventure-works.com,80000.0,2,8827 Ward Court,,291-555-0174
11296,Haley,,Richardson,False,1941-04-05,S,,F,haley10@adventure-works.com,50000.0,2,6203 Laurel Drive,,620-555-0129
11297,Noah,,Coleman,False,1940-08-01,S,,M,noah2@adventure-works.com,70000.0,4,5562 Galindo Street,,847-555-0167
11298,Jon,,Luo,False,1940-08-30,M,,M,jon46@adventure-works.com,70000.0,4,3560 River Rock Lane,,127-555-0189
11299,Orlando,E,Vazquez,False,1941-09-29,M,,M,orlando14@adventure-works.com,70000.0,4,8547 Catherine Way,,757-555-0143
11300,Fernando,,Barnes,False,1965-08-31,M,,M,fernando47@adventure-works.com,80000.0,5,7633 Greenhills Circle,,469-555-0125
11301,Cameron,L,Rodriguez,False,1965-12-07,M,,M,cameron38@adventure-works.com,80000.0,5,1217 Mariposa,,727-555-0119
11302,Spencer,,Russell,False,1971-12-09,S,,M,spencer22@adventure-works.com,90000.0,4,2396 Mink Court,,834-555-0131
11303,Julia,,Coleman,False,1966-04-10,S,,F,julia72@adventure-works.com,90000.0,4,3128 Ramsey Circle,,907-555-0170
11304,Julia,B,Garcia,False,1971-03-14,M,,F,julia38@adventure-works.com,100000.0,0,6179 Mt. Hamilton Dr.,,923-555-0183
11305,Sean,A,Evans,False,1965-12-17,M,,M,sean31@adventure-works.com,110000.0,3,7118 Elliott Dr.,,791-555-0174
11306,Micah,A,Zhou,False,1965-12-20,M,,M,micah19@adventure-works.com,110000.0,3,6105 Brownstone Rd,,497-555-0185
11307,Hunter,P,Rodriguez,False,1965-10-31,M,,M,hunter53@adventure-works.com,80000.0,2,4343 Cook Street,,996-555-0142
11308,Ian,T,Gonzales,False,1959-09-02,M,,M,ian57@adventure-works.com,60000.0,2,7122 Athene Dr.,,904-555-0153
11309,Victoria,,Lewis,False,1959-12-10,S,,F,victoria20@adventure-works.com,60000.0,2,4426 Tanager Road,,586-555-0191
11310,Erin,A,Sanders,False,1964-07-05,S,,F,erin7@adventure-works.com,70000.0,3,7541 Black Point Pl,,233-555-0160
11311,Gabrielle,D,Lopez,False,1959-02-21,S,,F,gabrielle63@adventure-works.com,70000.0,3,8619 Parkside Dr.,,783-555-0174
11312,Sara,,Richardson,False,1958-10-01,S,,F,sara10@adventure-works.com,70000.0,3,7375 Kipling Court,,296-555-0174
11313,Trevor,,Jenkins,False,1958-08-27,S,,M,trevor6@adventure-works.com,70000.0,3,4697 Yosemite Dr.,,120-555-0129
11314,Mya,,Flores,False,1970-06-16,S,,F,mya13@adventure-works.com,70000.0,3,8439 Rio Grande Drive,Unit A,522-555-0140
11315,Hailey,J,Ward,False,1959-03-31,S,,F,hailey12@adventure-works.com,70000.0,3,6321 Maya,,767-555-0151
11316,Luke,,Allen,False,1959-05-17,M,,M,luke52@adventure-works.com,60000.0,3,419 Deermeadow Way,,786-555-0133
11317,Victoria,D,Russell,False,1963-09-14,S,,F,victoria66@adventure-works.com,40000.0,3,9268 Keller Ridge,,663-555-0197
11318,Jessica,,Wilson,False,1958-04-25,S,,F,jessica54@adventure-works.com,40000.0,3,1652 Willcrest Circle,,702-555-0180
11319,Jade,E,Bailey,False,1948-04-23,M,,F,jade13@adventure-works.com,70000.0,4,8119 Northridge Ct,# 1,819-555-0160
11320,Morgan,M,Hill,False,1942-12-24,M,,F,morgan19@adventure-works.com,80000.0,4,6951 Harmony Way,,510-555-0120
11321,Terrance,D,Raman,False,1944-01-05,M,,M,terrance9@adventure-works.com,90000.0,5,2297 Via Valencia,,879-555-0124
11322,Sydney,,Garcia,False,1943-09-12,M,,F,sydney78@adventure-works.com,90000.0,5,252 Hemlock Drive,,783-555-0116
11323,Jose,,Patterson,False,1943-12-18,S,,M,jose33@adventure-works.com,120000.0,2,648 Newport Drive,,768-555-0153
11324,Zachary,,Anderson,False,1944-11-10,M,,M,zachary39@adventure-works.com,90000.0,5,2476 Mt. Whitney Way,,693-555-0118
11325,Elijah,E,Ross,False,1944-12-29,S,,M,elijah7@adventure-works.com,90000.0,5,6679 Cornelius Dr,,409-555-0142
11326,Rafael,M,Xie,False,1944-12-23,M,,M,rafael26@adventure-works.com,130000.0,2,369 Peabody Road,,663-555-0137
11327,Jaime,C,Moreno,False,1945-09-01,M,,M,jaime48@adventure-works.com,90000.0,5,83 Mountain View Blvd,,457-555-0178
11328,Julian,M,Griffin,False,1945-06-30,M,,M,julian20@adventure-works.com,90000.0,5,7398 Withersed Lane,,636-555-0197
11329,Andy,,Alvarez,False,1946-01-22,S,,M,andy9@adventure-works.com,90000.0,5,9466 Morning Glory Dr.,,367-555-0172
11330,Ryan,M,Thompson,False,1945-11-10,M,,M,ryan38@adventure-works.com,110000.0,2,3407 Pinon Dr.,,138-555-0142
11331,Samantha,,Jenkins,False,1974-01-03,M,,F,samantha32@adventure-works.com,90000.0,4,1046 Cloverleaf Circle,,936-555-0152
11332,Deanna,D,Ramos,False,1968-04-02,S,,F,deanna44@adventure-works.com,10000.0,1,Roßstr 9938,,1 (11) 500 555-0138
11333,Emily,R,Miller,False,1968-01-07,M,,F,emily6@adventure-works.com,20000.0,1,9075 Calle Verde,,1 (11) 500 555-0110
11334,Nicole,,Brown,False,1966-09-19,M,,F,nicole4@adventure-works.com,10000.0,1,1135 W St.,,1 (11) 500 555-0187
11335,Carla,L,Raman,False,1977-12-18,M,,F,carla14@adventure-works.com,10000.0,1,Winterfeldtstr 255,,1 (11) 500 555-0124
11336,Shaun,,Raji,False,1973-03-08,M,,M,shaun21@adventure-works.com,20000.0,1,"44, rue du Départ",,1 (11) 500 555-0122
11337,Jerome,,Romero,False,1967-03-21,M,,M,jerome7@adventure-works.com,10000.0,1,7289 Brookview Dr.,,1 (11) 500 555-0112
11338,Frank,F,Navarro,False,1972-08-06,M,,M,frank17@adventure-works.com,20000.0,1,Buergermeister-ulrich-str 2987,,1 (11) 500 555-0139
11339,Dennis,M,She,False,1967-01-05,S,,M,dennis25@adventure-works.com,20000.0,1,"828, rue de Berri",,1 (11) 500 555-0141
11340,Melody,C,Munoz,False,1947-04-03,M,,F,melody8@adventure-works.com,10000.0,1,"9, avenue Reille",,1 (11) 500 555-0147
11341,Randy,A,Zeng,False,1942-02-18,M,,M,randy24@adventure-works.com,20000.0,1,2334 Brandywine Way,,1 (11) 500 555-0144
11342,Marshall,L,Wang,False,1973-03-07,M,,M,marshall0@adventure-works.com,30000.0,5,"68062, rue des Grands Champs",,1 (11) 500 555-0161
11343,Arthur,P,Carlson,False,1975-03-09,M,,M,arthur41@adventure-works.com,10000.0,1,6507 Fieldcrest Dr.,,1 (11) 500 555-0166
11344,Jessie,,Jimenez,False,1963-01-21,M,,F,jessie3@adventure-works.com,10000.0,1,5723 C Wharton Way,,1 (11) 500 555-0193
11345,Robin,,Ramos,False,1962-09-09,S,,F,robin13@adventure-works.com,10000.0,1,"6, rue de l´Esplanade",,1 (11) 500 555-0111
11346,Deanna,E,Gutierrez,False,1966-05-18,S,,F,deanna37@adventure-works.com,10000.0,2,Attaché de Presse,Place d´ Armes,1 (11) 500 555-0112
11347,Roy,T,Navarro,False,1972-06-17,M,,M,roy30@adventure-works.com,10000.0,2,Viktoria-Luise-Platz 43,,1 (11) 500 555-0137
11348,Shawn,,Rai,False,1961-03-21,M,,M,shawn19@adventure-works.com,10000.0,2,Westheimer Straße 7606,,1 (11) 500 555-0117
11349,Mindy,J,Luo,False,1965-08-30,M,,F,mindy10@adventure-works.com,10000.0,2,Brunnenstr 7566,Verkaufsabteilung,1 (11) 500 555-0194
11350,Cara,,Zhou,False,1942-07-14,M,,F,cara5@adventure-works.com,30000.0,1,7280 Greendell Pl,,1 (11) 500 555-0118
11351,Anne,R,Ramos,False,1950-04-02,S,,F,anne19@adventure-works.com,20000.0,1,7113 Eastgate Ave.,,1 (11) 500 555-0148
11352,Raymond,A,Rodriguez,False,1945-09-04,M,,M,raymond20@adventure-works.com,10000.0,2,"24, impasse Ste-Madeleine",,1 (11) 500 555-0131
11353,Carrie,L,Ortega,False,1946-12-09,S,,F,carrie19@adventure-works.com,30000.0,1,1883 Cowell Rd.,,1 (11) 500 555-0111
11354,Deanna,,Suarez,False,1947-08-23,M,,F,deanna45@adventure-works.com,20000.0,1,Dunckerstr 22525,,1 (11) 500 555-0146
11355,Roberto,,Gutierrez,False,1948-06-26,M,,M,roberto11@adventure-works.com,40000.0,1,3545 Chickpea Ct.,,1 (11) 500 555-0124
11356,Terrence,,Carson,False,1985-11-24,S,,M,terrence15@adventure-works.com,10000.0,0,6613 Thornhill Place,,1 (11) 500 555-0189
11357,Ramon,,Ye,False,1984-09-19,S,,M,ramon9@adventure-works.com,10000.0,0,3245 Vista Oak Dr.,,1 (11) 500 555-0143
11358,Cynthia,,Malhotra,False,1984-05-10,S,,F,cynthia9@adventure-works.com,10000.0,0,6757 Pamplona Ct.,,1 (11) 500 555-0187
11359,Jarrod,,Prasad,False,1984-03-03,S,,M,jarrod9@adventure-works.com,10000.0,0,7657 H St.,,1 (11) 500 555-0154
11360,Tyrone,,Serrano,False,1984-01-30,S,,M,tyrone15@adventure-works.com,10000.0,0,3767 View Dr.,,1 (11) 500 555-0176
11361,Cindy,G,Ramos,False,1982-10-26,M,,F,cindy22@adventure-works.com,10000.0,0,6565 Jamie Way,,1 (11) 500 555-0173
11362,Damien,M,Shan,False,1983-05-11,M,,M,damien26@adventure-works.com,10000.0,0,5312 Riverwood Circle,,1 (11) 500 555-0142
11363,Julian,,Ross,False,1983-04-19,S,,M,julian5@adventure-works.com,10000.0,0,3346 Larkwood Ct.,,1 (11) 500 555-0126
11364,Jennifer,,Collins,False,1985-03-22,S,,F,jennifer6@adventure-works.com,10000.0,1,4536 Killdeer Court,,1 (11) 500 555-0196
11365,Brittney,,Sun,False,1984-12-06,S,,F,brittney12@adventure-works.com,10000.0,1,8856 Mt. Wilson Way,,1 (11) 500 555-0155
11366,Virginia,R,Patel,False,1985-04-23,M,,F,virginia4@adventure-works.com,20000.0,0,3118 Creekside Drive,,1 (11) 500 555-0146
11367,Calvin,J,Nara,False,1984-08-21,M,,M,calvin15@adventure-works.com,20000.0,0,5795 Morning Glory Dr.,,1 (11) 500 555-0193
11368,Edward,,Miller,False,1984-05-24,S,,M,edward28@adventure-works.com,10000.0,1,598 Limeridge Drive,,1 (11) 500 555-0151
11369,Ashlee,D,Tang,False,1984-02-01,M,,F,ashlee11@adventure-works.com,20000.0,0,4111 Vista Diablo,,1 (11) 500 555-0187
11370,Alicia,,Xu,False,1983-09-29,M,,F,alicia3@adventure-works.com,20000.0,0,3743 Grenadine Way,,1 (11) 500 555-0113
11371,Lacey,C,Jai,False,1983-11-24,M,,F,lacey1@adventure-works.com,20000.0,0,6208 Prestwick Dr.,,1 (11) 500 555-0149
11372,Wendy,H,Romero,False,1983-11-12,S,,F,wendy8@adventure-works.com,20000.0,0,24 San Vincente Drive,,1 (11) 500 555-0114
11373,Carly,H,Luo,False,1954-09-16,M,,F,carly5@adventure-works.com,30000.0,1,Hellweg 4644,,1 (11) 500 555-0138
11374,Jimmy,M,Ortega,False,1948-12-25,S,,M,jimmy26@adventure-works.com,30000.0,1,Postfach 11 11 22,,1 (11) 500 555-0183
11375,Francisco,,Martinez,False,1948-11-05,M,,M,francisco19@adventure-works.com,30000.0,1,5508 Glenmount Dr.,,1 (11) 500 555-0119
11376,Lance,,Vazquez,False,1948-12-07,S,,M,lance14@adventure-works.com,40000.0,1,9159 Shepberry Court,,1 (11) 500 555-0112
11377,David,R.,Robinett,False,1966-08-23,M,,M,david22@adventure-works.com,30000.0,4,Pappelallee 6667,,238-555-0100
11378,Shannon,,Liang,False,1965-11-19,S,,F,shannon15@adventure-works.com,10000.0,1,7445 Meaham Drive,,1 (11) 500 555-0159
11379,Gary,,Vazquez,False,1976-05-13,M,,M,gary25@adventure-works.com,10000.0,1,"5, rue de la Cavalerie",,1 (11) 500 555-0130
11380,Mitchell,L,Kumar,False,1964-08-29,S,,M,mitchell7@adventure-works.com,20000.0,2,Husemann Straße 6464,,1 (11) 500 555-0119
11381,Meredith,,Raman,False,1970-08-18,M,,F,meredith11@adventure-works.com,20000.0,2,6092 Chestnut,,1 (11) 500 555-0162
